,Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
1231,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Squall2463,"Kuala Lumpur, Malaysia",73,9,"Was stay in Superior Room during our stay. The hotel deco was amaze us, it is a nice classic hotel with inexpensive rate. The staff was friendly and helpful to attend our enquirers. The hotel nearby is the shop lot and it have plenty of free parking space there. The Aeon Station 18 shopping mall just located on the next from the hotel with short walking distance. Although the room size just normal size but have proper basic amenities such as desk, TV, air-conditional, place to hang your clothes and bags, toothbrush, shampoo, toiletries. Besides, the hotel even provided the minibar, safety box, bathrobe, comfort sofa, 4 packs free Ipoh coffee sachets, 4 bottles mineral water, ipod dock station. You can enjoy all the free amenities. You can also adjust the TV screen direction with face toward to your bed or sofa. Wifi is free and fast during my stay and the bed are comfortable and clean too.The Bathroom design was nice and have rain shower too. You can adjust hot or cold water temperature during your shower and the water pressure level are good enough. Although I'm still able to see some hair drop in the toilet bowl but I'm feel it still acceptable as the bed was clean. But if can be more improve then it would be prefect.Besides, there were have a laundry machine on second floor for you to wash your clothes there. And you also can enjoy your meal on the MYTH cafe on ground floor. And a boutique shop was inside the hotel too.Overall, I'm enjoying my stay over there. Recommendation to stay: YesSuggestion: increase more choice on TV channel, minibar temperature not cold",Feb 2016,February 2016,Families
1232,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Gerald L,No Country,1,0,"nice environment, clean with reasonable price. reception is friendly  and politeness ( Binn and VJ ) . hotel interior design unique and nice ,arounds the hotel is a lot food and station 18 aeon only 2min by car. sure will come back again and highly recommend this hotel.",Feb 2016,February 2016,None
1233,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Allykay88,"Kuala Lumpur, Malaysia",37,13,"Stayed in the Queen Room over the Chinese New Year holidays. Upon checking in we were greeted by a smiling face which enhanced the welcome. The hotel is very well located next to the new Aeon which provides good for entertainment, window shopping and in cases where you need to get some groceries etc.The room is small but comfortable. The aesthetic of the room is very industrial and functional. Even though it was small it did not feel cramped because of the well use of space. The room is equipped with lovely amenities and they were generous with the water and snacks! They even brought more bottles of water for us mid-day which was so thoughtful considering how hot it was that day. The bedding and pillows are of good quality providing us with a good night's rest.  The bathroom is lovely and surprisingly spacious! We enjoyed the rain shower throughly after a long day of festivities and basic toiletries are provided as well. The internet is stable and offered free to all hotel guests.The only down side would have to be the thin walls. At one point we could hear the conversation going on next door. If you're a light sleeper or have loud neighbours this might be a problem but we weren't affected too much by it. Over all great experience and stay. Will definitely return!",Feb 2016,February 2016,Families
1234,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Anissa S,No Country,25,6,"The room is nicely decorated. Staff are friendly and helpful. Water is refillable, and washing machine is available for guests to do laundry. Covered parking is limited but nice to have.Cafe MYTH below is nice and convenient if you dont feel like going out for food. Also, short walk to Jusco mall.",Jan 2016,January 2016,Friends
1235,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Lis C,"Kuala Lumpur, Malaysia",140,7,"Last min decided to stay for a night, since we stayed before at the main branch so we knew it won't go wrong so we booked online around 6pm and arrived around 8pm. They couldn't find our booking but still the checked in processed was fast. As usual the room is modern, clean and rustic. Love the deco as usual. Love the bed, comfy for the family of 3. Super love their bathroom, white and black, it's spacious, clean and brightly lit! Love the toiletries as well. It's worth the money.",Feb 2016,December 2015,Families
1236,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,HL L,No Country,2,0,"No doubt the hotel interior design is modern and beautiful, however basic cleanliness and amenities were not well maintained for guest comfort at basic 2-star hotel standard. The shower water pressure was unacceptably low to the extent difficult to take a proper shower, bed linen not changed or washed properly (there are stains on the bed sheets and hair on pillows), toiletries not refilled to full (after previous guests). The hotel staff explained that there was a water burst that caused low water pressure and it should be fixed by evening, however there was no improvement. I would NOT recommend this hotel to friends in the future.",Feb 2016,February 2016,Friends
1237,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Chao T,No Country,12,4,"Quite a nice romantic setting for couples with the canopy bed and chandelier in the bedroom. Overally really impressed by the design of the hotel, very appealing to the young crowd.  A big carpark for those who are traveling by car. The only disappointing thing was the breakfast which was very small in portion and quite underwhelming compared to the rest of the hotel.",Jan 2016,December 2015,None
1238,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,kviin_ng,"Kuala Lumpur, Malaysia",1,0,Staff willing to switch parking in order for us to park the car infront of the hotel during nights. Staff is very friendly and helpful as we're bringing our baby for this trip. Complimentary upgrade from Queen to King room during check in. The only bad things is the sound proofing of room is not that good and the fridge is not cold. Need to bring extra ice if you're storing baby milk.,Jan 2016,January 2016,Families
1239,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,amir829,"Kuala Lumpur, Malaysia",250,18,"This is my 2nd visit to the hotel. We had good experience from the first visit and decided to get the rest of the family to experience for themselves too. This time We took total of 6 rooms. 1 family king room and the rest are normal room. The family room is huge with 2 king size beds and a living area. I stayed in room 206 with queen size bed. Room is clean, bathroom is clean too and abundant types of towel at ur disposal.The staff have been helpful too during my booking, even though quite a number of changes she managed to get it sorted out. Thanks to miss Iqa Gamora from the guess service department.Overall good experience and the family just love it",Jan 2016,December 2015,Families
1240,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,ahk3n,"Kuala Lumpur, Malaysia",86,13,"tugged away in a less busy area and newly opened commercial area of Ipoh, the hotel is about 15min away on normal traffic from the main happenings of Ipoh town. however, basic needs are still at the reach within 5mins of walking distance, AEON mall is right opposite of the hotel, convenient stores, eateries serving local foods are also just around the corner.Basic hotel amenities are there, the in-room wifi, toiletries, snacks and drinks, TV with limited channels, even a mini reading area, pantry, computer lounge and laundry area. it's okay to say it's above average for a 3-star hotel,considering the hotel is actually transformed from a row of shophouses. don't expect you'll get sauna rooms and swimming pools though.Staffs are a friendly bunch, expect to hear a lot of greetings while you're at the front desk and lounge area. Though, that's all you'll get because you don't see a lot of hotel staffs around.we loved:1. the stool in the shower, we didn't know what it's for at first, probably just for display, but shortly after we placed it under the rain shower, we knew immediately, especially after a long day walk, this is paradise!2. very convenient electric extension placed at the right place! especially for electronic freaks like us3. a handful of complimentary drinks! thank you.4. the shampoo is by far the best of all the hotels i've stayed, i even got a bottle from the boutique at the lobby, at guest's rate, nice~nothing's perfect though, some things that are still in need of improvements such as:1. the pillow, it's either too hard or too soft, we actually got shoulder pain after a night stay2. the welcome snack and drink is a warm gesture, but please pass it to the guests upon check in, it isn't quite a pleasant surprise when we sees it in on our desk 3. the compact room itself deserves a tad bit more breathing space i would say, the displays and racks are chic, but it made the room a little cluttered4. Also due to the clutter, the bed has to be adjacent to the wall, which is not very convenient, i've gotta climb over the couch to get to the toilet so that i won't wake up the person next to me5. consistent maintenance of the wooden floor at the corridor is highly appreciated, it makes very irritating sound whenever someone pass byi'll be back, for sure, at this rate, you shouldn't be able to get anything better.",Jan 2016,January 2016,Couples
1241,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,LrQp,"Paita, New Caledonia",3,4,"it was a very pleasant place to stay and to visit Ipoh and arounds.Hotel decor is very original and vintage . Upstairs, there is a water dispenser, a washer and dryer and down, a restaurant and a shop, it's very convenient . Next to the hotel is a shopping center.",Jan 2016,January 2016,Couples
1242,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,fnc_investments2,Kuala Lumpur,1,0,"This time is my 3rd time staying in this hotel. Everything was good  until 4 am in the morning happened that a couple who are the hotel guests started argue and argue loudly, made so much noise that me and my partner could not sleep. No one from the hotel came to stop them. In the morning, when we told the front desk staff about this problem, he just tried to repudiate us with some silly excuses saying was some teenagers drunken... I heard the voice of old matured man.I will look for another hotel with better sound proof quality. Now I recalled the second time I stayed in this hotel, I could hear the next door children knocking on the wall where the bed was placed, that was quite disturbing too.",Jan 2016,January 2016,Couples
1243,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,juanihg,Kuala Lumpur,1,0,"Loves the unique deco, the warmth and confort of a 5 star hotel. The staff are friendly and hotel is convinently located for travellers wirh own transport. Anyone would loves to stay here. I definitely would love to come back and may be trying out the other boutique hotels too.",Jan 2016,January 2016,Families
